"","UF","COD. UF","COD. MUNIC","NOME DO MUNICÍPIO","POPULAÇÃO ESTIMADA"
"2000","BA",29,"14505","Irará","29173"
"2001","BA",29,"14604","Irecê","73524"
"2002","BA",29,"14653","Itabela","30747"
"2003","BA",29,"14703","Itaberaba","64646"
"2004","BA",29,"14802","Itabuna","213685"
"2005","BA",29,"14901","Itacaré","28684"
"2006","BA",29,"15007","Itaeté","16110"
"2007","BA",29,"15106","Itagi","12242"
"2008","BA",29,"15205","Itagibá","14452"
"2009","BA",29,"15304","Itagimirim","6825"
"2010","BA",29,"15353","Itaguaçu da Bahia","14542"
"2011","BA",29,"15403","Itaju do Colônia","6596"
"2012","BA",29,"15502","Itajuípe","20398"
"2013","BA",29,"15601","Itamaraju","64455"
"2014","BA",29,"15700","Itamari","8003"
"2015","BA",29,"15809","Itambé","22754"
"2016","BA",29,"15908","Itanagra","6436"
"2017","BA",29,"16005","Itanhém","19316"
"2018","BA",29,"16104","Itaparica","22337"
"2019","BA",29,"16203","Itapé","8526"
"2020","BA",29,"16302","Itapebi","10215"
"2021","BA",29,"16401","Itapetinga","76795"
"2022","BA",29,"16500","Itapicuru","35883"
"2023","BA",29,"16609","Itapitanga","10298"
"2024","BA",29,"16708","Itaquara","8347"
"2025","BA",29,"16807","Itarantim","19843"
"2026","BA",29,"16856","Itatim","14539"
"2027","BA",29,"16906","Itiruçu","12528"
"2028","BA",29,"17003","Itiúba","36116"
"2029","BA",29,"17102","Itororó","20388"
"2030","BA",29,"17201","Ituaçu","19030"
"2031","BA",29,"17300","Ituberá","28740"
"2032","BA",29,"17334","Iuiu","11016"
"2033","BA",29,"17359","Jaborandi","8277"
"2034","BA",29,"17409","Jacaraci","14850"
"2035","BA",29,"17508","Jacobina","80635"
"2036","BA",29,"17607","Jaguaquara","54673"
"2037","BA",29,"17706","Jaguarari","33746"
"2038","BA",29,"17805","Jaguaripe","18981"
"2039","BA",29,"17904","Jandaíra","10726"
"2040","BA",29,"18001","Jequié","156126"
"2041","BA",29,"18100","Jeremoabo","40651"
"2042","BA",29,"18209","Jiquiriçá","14557"
"2043","BA",29,"18308","Jitaúna","10808"
"2044","BA",29,"18357","João Dourado","25402"
"2045","BA",29,"18407","Juazeiro","218162"
"2046","BA",29,"18456","Jucuruçu","8988"
"2047","BA",29,"18506","Jussara","15262"
"2048","BA",29,"18555","Jussari","5768"
"2049","BA",29,"18605","Jussiape","5976"
"2050","BA",29,"18704","Lafaiete Coutinho","3693"
"2051","BA",29,"18753","Lagoa Real","15770"
"2052","BA",29,"18803","Laje","24032"
"2053","BA",29,"18902","Lajedão","3975"
"2054","BA",29,"19009","Lajedinho","3758"
"2055","BA",29,"19058","Lajedo do Tabocal","8577"
"2056","BA",29,"19108","Lamarão","8191"
"2057","BA",29,"19157","Lapão","27274"
"2058","BA",29,"19207","Lauro de Freitas","201635"
"2059","BA",29,"19306","Lençóis","11499"
"2060","BA",29,"19405","Licínio de Almeida","12373"
"2061","BA",29,"19504","Livramento de Nossa Senhora","46062"
"2062","BA",29,"19553","Luís Eduardo Magalhães","90162"
"2063","BA",29,"19603","Macajuba","11332"
"2064","BA",29,"19702","Macarani","18909"
"2065","BA",29,"19801","Macaúbas","50161"
"2066","BA",29,"19900","Macururé","7787"
"2067","BA",29,"19926","Madre de Deus","21432"
"2068","BA",29,"19959","Maetinga","2764"
"2069","BA",29,"20007","Maiquinique","10206"
"2070","BA",29,"20106","Mairi","18602"
"2071","BA",29,"20205","Malhada","16861"
"2072","BA",29,"20304","Malhada de Pedras","8359"
"2073","BA",29,"20403","Manoel Vitorino","13087"
"2074","BA",29,"20452","Mansidão","13734"
"2075","BA",29,"20502","Maracás","20393"
"2076","BA",29,"20601","Maragogipe","44793"
"2077","BA",29,"20700","Maraú","20617"
"2078","BA",29,"20809","Marcionílio Souza","10380"
"2079","BA",29,"20908","Mascote","13717"
"2080","BA",29,"21005","Mata de São João","47126"
"2081","BA",29,"21054","Matina","12283"
"2082","BA",29,"21104","Medeiros Neto","22716"
"2083","BA",29,"21203","Miguel Calmon","25894"
"2084","BA",29,"21302","Milagres","10893"
"2085","BA",29,"21401","Mirangaba","18474"
"2086","BA",29,"21450","Mirante","8447"
"2087","BA",29,"21500","Monte Santo","49278"
"2088","BA",29,"21609","Morpará","8497"
"2089","BA",29,"21708","Morro do Chapéu","35440"
"2090","BA",29,"21807","Mortugaba","12052"
"2091","BA",29,"21906","Mucugê","8889"
"2092","BA",29,"22003","Mucuri","42251"
"2093","BA",29,"22052","Mulungu do Morro","10673"
"2094","BA",29,"22102","Mundo Novo","26970"
"2095","BA",29,"22201","Muniz Ferreira","7443"
"2096","BA",29,"22250","Muquém do São Francisco","11417"
"2097","BA",29,"22300","Muritiba","29410"
"2098","BA",29,"22409","Mutuípe","22282"
"2099","BA",29,"22508","Nazaré","28594"
"2100","BA",29,"22607","Nilo Peçanha","14079"
"2101","BA",29,"22656","Nordestina","13164"
"2102","BA",29,"22706","Nova Canaã","16472"
"2103","BA",29,"22730","Nova Fátima","7821"
"2104","BA",29,"22755","Nova Ibiá","6554"
"2105","BA",29,"22805","Nova Itarana","8279"
"2106","BA",29,"22854","Nova Redenção","9123"
"2107","BA",29,"22904","Nova Soure","26998"
"2108","BA",29,"23001","Nova Viçosa","43783"
"2109","BA",29,"23035","Novo Horizonte","12522"
"2110","BA",29,"23050","Novo Triunfo","15443"
"2111","BA",29,"23100","Olindina","28304"
"2112","BA",29,"23209","Oliveira dos Brejinhos","21810"
"2113","BA",29,"23308","Ouriçangas","8570"
"2114","BA",29,"23357","Ourolândia","17511"
"2115","BA",29,"23407","Palmas de Monte Alto","21796"
"2116","BA",29,"23506","Palmeiras","9071"
"2117","BA",29,"23605","Paramirim","21695"
"2118","BA",29,"23704","Paratinga","32141"
"2119","BA",29,"23803","Paripiranga","29058"
"2120","BA",29,"23902","Pau Brasil","9686"
"2121","BA",29,"24009","Paulo Afonso","118516"
"2122","BA",29,"24058","Pé de Serra","13556"
"2123","BA",29,"24108","Pedrão","7394"
"2124","BA",29,"24207","Pedro Alexandre","16682"
"2125","BA",29,"24306","Piatã","16984"
"2126","BA",29,"24405","Pilão Arcado","35175"
"2127","BA",29,"24504","Pindaí","16285"
"2128","BA",29,"24603","Pindobaçu","20098"
"2129","BA",29,"24652","Pintadas","10394"
"2130","BA",29,"24678","Piraí do Norte","10036"
"2131","BA",29,"24702","Piripá","10475"
"2132","BA",29,"24801","Piritiba","24964"
"2133","BA",29,"24900","Planaltino","9370"
"2134","BA",29,"25006","Planalto","26426"
"2135","BA",29,"25105","Poções","46879"
"2136","BA",29,"25204","Pojuca","39972"
"2137","BA",29,"25253","Ponto Novo","14819"
"2138","BA",29,"25303","Porto Seguro","150658"
"2139","BA",29,"25402","Potiraguá","6916"
"2140","BA",29,"25501","Prado","28194"
"2141","BA",29,"25600","Presidente Dutra","15160"
"2142","BA",29,"25709","Presidente Jânio Quadros","12179"
"2143","BA",29,"25758","Presidente Tancredo Neves","28004"
"2144","BA",29,"25808","Queimadas","25433"
"2145","BA",29,"25907","Quijingue","27626"
"2146","BA",29,"25931","Quixabeira","8956"
"2147","BA",29,"25956","Rafael Jambeiro","22633"
"2148","BA",29,"26004","Remanso","41170"
"2149","BA",29,"26103","Retirolândia","14495"
"2150","BA",29,"26202","Riachão das Neves","22334"
"2151","BA",29,"26301","Riachão do Jacuípe","33468"
"2152","BA",29,"26400","Riacho de Santana","35593"
"2153","BA",29,"26509","Ribeira do Amparo","14612"
"2154","BA",29,"26608","Ribeira do Pombal","53956"
"2155","BA",29,"26657","Ribeirão do Largo","5343"
"2156","BA",29,"26707","Rio de Contas","12932"
"2157","BA",29,"26806","Rio do Antônio","15448"
"2158","BA",29,"26905","Rio do Pires","11663"
"2159","BA",29,"27002","Rio Real","40976"
"2160","BA",29,"27101","Rodelas","9442 (11)"
"2161","BA",29,"27200","Ruy Barbosa","30857"
"2162","BA",29,"27309","Salinas da Margarida","15862"
"2163","BA",29,"27408","Salvador","2886698"
"2164","BA",29,"27507","Santa Bárbara","20883"
"2165","BA",29,"27606","Santa Brígida","14063"
"2166","BA",29,"27705","Santa Cruz Cabrália","27922"
"2167","BA",29,"27804","Santa Cruz da Vitória","6278"
"2168","BA",29,"27903","Santa Inês","10606"
"2169","BA",29,"28000","Santaluz","37531"
"2170","BA",29,"28059","Santa Luzia","12449"
"2171","BA",29,"28109","Santa Maria da Vitória","39775"
"2172","BA",29,"28208","Santana","26705"
"2173","BA",29,"28307","Santanópolis","8966"
"2174","BA",29,"28406","Santa Rita de Cássia","28481"
"2175","BA",29,"28505","Santa Teresinha","10464"
"2176","BA",29,"28604","Santo Amaro","60131"
"2177","BA",29,"28703","Santo Antônio de Jesus","102380"
"2178","BA",29,"28802","Santo Estêvão","53269"
"2179","BA",29,"28901","São Desidério","34266"
"2180","BA",29,"28950","São Domingos","9072"
"2181","BA",29,"29008","São Félix","14762"
"2182","BA",29,"29057","São Félix do Coribe","15468"
"2183","BA",29,"29107","São Felipe","21080"
"2184","BA",29,"29206","São Francisco do Conde","40245"
"2185","BA",29,"29255","São Gabriel","18789"
"2186","BA",29,"29305","São Gonçalo dos Campos","37942"
"2187","BA",29,"29354","São José da Vitória","5608"
"2188","BA",29,"29370","São José do Jacuípe","10505"
"2189","BA",29,"29404","São Miguel das Matas","11704"
"2190","BA",29,"29503","São Sebastião do Passé","44430"
"2191","BA",29,"29602","Sapeaçu","17409"
"2192","BA",29,"29701","Sátiro Dias","17302"
"2193","BA",29,"29750","Saubara","12105"
"2194","BA",29,"29800","Saúde","12943"
"2195","BA",29,"29909","Seabra","44234"
"2196","BA",29,"30006","Sebastião Laranjeiras","11512"
"2197","BA",29,"30105","Senhor do Bonfim","79424"
"2198","BA",29,"30154","Serra do Ramalho","31416"
"2199","BA",29,"30204","Sento Sé","40989"
"2200","BA",29,"30303","Serra Dourada","17321"
"2201","BA",29,"30402","Serra Preta","14699"
"2202","BA",29,"30501","Serrinha","81286"
"2203","BA",29,"30600","Serrolândia","13446"
"2204","BA",29,"30709","Simões Filho","135783"
"2205","BA",29,"30758","Sítio do Mato","13059"
"2206","BA",29,"30766","Sítio do Quinto","9701"
"2207","BA",29,"30774","Sobradinho","23233"
"2208","BA",29,"30808","Souto Soares","17050"
"2209","BA",29,"30907","Tabocas do Brejo Velho","12516"
"2210","BA",29,"31004","Tanhaçu","20393"
"2211","BA",29,"31053","Tanque Novo","17443"
"2212","BA",29,"31103","Tanquinho","7928"
"2213","BA",29,"31202","Taperoá","21253"
"2214","BA",29,"31301","Tapiramutá","16974"
"2215","BA",29,"31350","Teixeira de Freitas","162438"
"2216","BA",29,"31400","Teodoro Sampaio","7359"
"2217","BA",29,"31509","Teofilândia","22555"
"2218","BA",29,"31608","Teolândia","15022"
"2219","BA",29,"31707","Terra Nova","13025"
"2220","BA",29,"31806","Tremedal","16189"
"2221","BA",29,"31905","Tucano","50798"
"2222","BA",29,"32002","Uauá","24113"
"2223","BA",29,"32101","Ubaíra","19877"
"2224","BA",29,"32200","Ubaitaba","18847"
"2225","BA",29,"32309","Ubatã","27263"
"2226","BA",29,"32408","Uibaí","13891"
"2227","BA",29,"32457","Umburanas","19402"
"2228","BA",29,"32507","Una","18544"
"2229","BA",29,"32606","Urandi","16665"
"2230","BA",29,"32705","Uruçuca","20413"
"2231","BA",29,"32804","Utinga","19256"
"2232","BA",29,"32903","Valença","97233"
"2233","BA",29,"33000","Valente","28800"
"2234","BA",29,"33059","Várzea da Roça","14121"
"2235","BA",29,"33109","Várzea do Poço","9210"
"2236","BA",29,"33158","Várzea Nova","12625"
"2237","BA",29,"33174","Varzedo","8785"
"2238","BA",29,"33208","Vera Cruz","43716 (12)"
"2239","BA",29,"33257","Vereda","6153"
"2240","BA",29,"33307","Vitória da Conquista","341128"
"2241","BA",29,"33406","Wagner","9344"
"2242","BA",29,"33455","Wanderley","12180"
"2243","BA",29,"33505","Wenceslau Guimarães","20978"
"2244","BA",29,"33604","Xique-Xique","46523"
"2245","MG",31,"00104","Abadia dos Dourados","7006"
"2246","MG",31,"00203","Abaeté","23250"
"2247","MG",31,"00302","Abre Campo","13444"
"2248","MG",31,"00401","Acaiaca","3994"
"2249","MG",31,"00500","Açucena","9368"
"2250","MG",31,"00609","Água Boa","13523"
"2251","MG",31,"00708","Água Comprida","1992"
"2252","MG",31,"00807","Aguanil","4522"
"2253","MG",31,"00906","Águas Formosas","19247"
"2254","MG",31,"01003","Águas Vermelhas","13599"
"2255","MG",31,"01102","Aimorés","25141"
"2256","MG",31,"01201","Aiuruoca","5976"
"2257","MG",31,"01300","Alagoa","2665"
"2258","MG",31,"01409","Albertina","3011"
"2259","MG",31,"01508","Além Paraíba","35401"
"2260","MG",31,"01607","Alfenas","80494"
"2261","MG",31,"01631","Alfredo Vasconcelos","6981"
"2262","MG",31,"01706","Almenara","42143"
"2263","MG",31,"01805","Alpercata","7436"
"2264","MG",31,"01904","Alpinópolis","19958"
"2265","MG",31,"02001","Alterosa","14517"
"2266","MG",31,"02050","Alto Caparaó","5894"
"2267","MG",31,"02100","Alto Rio Doce","10859"
"2268","MG",31,"02209","Alvarenga","3844"
"2269","MG",31,"02308","Alvinópolis","15169"
"2270","MG",31,"02407","Alvorada de Minas","3605"
"2271","MG",31,"02506","Amparo do Serra","4678"
"2272","MG",31,"02605","Andradas","41396"
"2273","MG",31,"02704","Cachoeira de Pajeú","9442"
"2274","MG",31,"02803","Andrelândia","12206"
"2275","MG",31,"02852","Angelândia","8557"
"2276","MG",31,"02902","Antônio Carlos","11459"
"2277","MG",31,"03009","Antônio Dias","9275"
"2278","MG",31,"03108","Antônio Prado de Minas","1587"
"2279","MG",31,"03207","Araçaí","2354"
"2280","MG",31,"03306","Aracitaba","2059"
"2281","MG",31,"03405","Araçuaí","36712"
"2282","MG",31,"03504","Araguari","117825"
"2283","MG",31,"03603","Arantina","2787"
"2284","MG",31,"03702","Araponga","8453"
"2285","MG",31,"03751","Araporã","6931"
"2286","MG",31,"03801","Arapuá","2835"
"2287","MG",31,"03900","Araújos","9401"
"2288","MG",31,"04007","Araxá","107337"
"2289","MG",31,"04106","Arceburgo","10883"
"2290","MG",31,"04205","Arcos","40380"
"2291","MG",31,"04304","Areado","15181"
"2292","MG",31,"04403","Argirita","2704"
"2293","MG",31,"04452","Aricanduva","5269"
"2294","MG",31,"04502","Arinos","17862"
"2295","MG",31,"04601","Astolfo Dutra","14270"
"2296","MG",31,"04700","Ataléia","12678"
"2297","MG",31,"04809","Augusto de Lima","4851"
"2298","MG",31,"04908","Baependi","19199"
"2299","MG",31,"05004","Baldim","7803"
"2300","MG",31,"05103","Bambuí","23898"
"2301","MG",31,"05202","Bandeira","4766"
"2302","MG",31,"05301","Bandeira do Sul","5778"
"2303","MG",31,"05400","Barão de Cocais","32866"
"2304","MG",31,"05509","Barão de Monte Alto","5354"
"2305","MG",31,"05608","Barbacena","138204"
"2306","MG",31,"05707","Barra Longa","5015"
"2307","MG",31,"05905","Barroso","20897"
"2308","MG",31,"06002","Bela Vista de Minas","10262"
"2309","MG",31,"06101","Belmiro Braga","3425"
"2310","MG",31,"06200","Belo Horizonte","2521564"
"2311","MG",31,"06309","Belo Oriente","26994"
"2312","MG",31,"06408","Belo Vale","7719"
"2313","MG",31,"06507","Berilo","11872"
"2314","MG",31,"06606","Bertópolis","4607"
"2315","MG",31,"06655","Berizal","4764"
"2316","MG",31,"06705","Betim","444784"
"2317","MG",31,"06804","Bias Fortes","3329"
"2318","MG",31,"06903","Bicas","14554"
"2319","MG",31,"07000","Biquinhas","2498"
"2320","MG",31,"07109","Boa Esperança","40219"
"2321","MG",31,"07208","Bocaina de Minas","5089"
"2322","MG",31,"07307","Bocaiúva","50256"
"2323","MG",31,"07406","Bom Despacho","51028"
"2324","MG",31,"07505","Bom Jardim de Minas","6459"
"2325","MG",31,"07604","Bom Jesus da Penha","4244"
"2326","MG",31,"07703","Bom Jesus do Amparo","6133"
"2327","MG",31,"07802","Bom Jesus do Galho","14862"
"2328","MG",31,"07901","Bom Repouso","10537"
"2329","MG",31,"08008","Bom Sucesso","17607"
"2330","MG",31,"08107","Bonfim","6860"
"2331","MG",31,"08206","Bonfinópolis de Minas","5444"
"2332","MG",31,"08255","Bonito de Minas","11369"
"2333","MG",31,"08305","Borda da Mata","19614"
"2334","MG",31,"08404","Botelhos","14949"
"2335","MG",31,"08503","Botumirim","6288"
"2336","MG",31,"08552","Brasilândia de Minas","16748"
"2337","MG",31,"08602","Brasília de Minas","32405"
"2338","MG",31,"08701","Brás Pires","4293"
"2339","MG",31,"08800","Braúnas","4769"
"2340","MG",31,"08909","Brazópolis","14410"
"2341","MG",31,"09006","Brumadinho","40666"
"2342","MG",31,"09105","Bueno Brandão","10991"
"2343","MG",31,"09204","Buenópolis","10353"
"2344","MG",31,"09253","Bugre","3983"
"2345","MG",31,"09303","Buritis","25013"
"2346","MG",31,"09402","Buritizeiro","28121"
"2347","MG",31,"09451","Cabeceira Grande","6988"
"2348","MG",31,"09501","Cabo Verde","14075"
"2349","MG",31,"09600","Cachoeira da Prata","3591"
"2350","MG",31,"09709","Cachoeira de Minas","11579"
"2351","MG",31,"09808","Cachoeira Dourada","2706"
"2352","MG",31,"09907","Caetanópolis","11749"
"2353","MG",31,"10004","Caeté","45047"
"2354","MG",31,"10103","Caiana","5541"
"2355","MG",31,"10202","Cajuri","3974"
"2356","MG",31,"10301","Caldas","14541"
"2357","MG",31,"10400","Camacho","2869"
"2358","MG",31,"10509","Camanducaia","21801"
"2359","MG",31,"10608","Cambuí","29814"
"2360","MG",31,"10707","Cambuquira","12812"
"2361","MG",31,"10806","Campanário","3730"
"2362","MG",31,"10905","Campanha","16762"
"2363","MG",31,"11002","Campestre","21054"
"2364","MG",31,"11101","Campina Verde","19752"
"2365","MG",31,"11150","Campo Azul","3824"
"2366","MG",31,"11200","Campo Belo","54186"
"2367","MG",31,"11309","Campo do Meio","11651"
"2368","MG",31,"11408","Campo Florido","8269"
"2369","MG",31,"11507","Campos Altos","15563"
"2370","MG",31,"11606","Campos Gerais","28842"
"2371","MG",31,"11705","Canaã","4548"
"2372","MG",31,"11804","Canápolis","12201"
"2373","MG",31,"11903","Cana Verde","5594"
"2374","MG",31,"12000","Candeias","14888"
"2375","MG",31,"12059","Cantagalo","4551"
"2376","MG",31,"12109","Caparaó","5451"
"2377","MG",31,"12208","Capela Nova","4634"
"2378","MG",31,"12307","Capelinha","38057"
"2379","MG",31,"12406","Capetinga","6890"
"2380","MG",31,"12505","Capim Branco","9826"
"2381","MG",31,"12604","Capinópolis","16234"
"2382","MG",31,"12653","Capitão Andrade","5514"
"2383","MG",31,"12703","Capitão Enéas","15313"
"2384","MG",31,"12802","Capitólio","8663"
"2385","MG",31,"12901","Caputira","9308"
"2386","MG",31,"13008","Caraí","23780"
"2387","MG",31,"13107","Caranaíba","3166"
"2388","MG",31,"13206","Carandaí","25669"
"2389","MG",31,"13305","Carangola","33011"
"2390","MG",31,"13404","Caratinga","92603"
"2391","MG",31,"13503","Carbonita","9414"
"2392","MG",31,"13602","Careaçu","6792"
"2393","MG",31,"13701","Carlos Chagas","18674"
"2394","MG",31,"13800","Carmésia","2646"
"2395","MG",31,"13909","Carmo da Cachoeira","12182"
"2396","MG",31,"14006","Carmo da Mata","11511"
"2397","MG",31,"14105","Carmo de Minas","14947"
"2398","MG",31,"14204","Carmo do Cajuru","22693"
"2399","MG",31,"14303","Carmo do Paranaíba","30334"
"2400","MG",31,"14402","Carmo do Rio Claro","21268"
"2401","MG",31,"14501","Carmópolis de Minas","19559"
"2402","MG",31,"14550","Carneirinho","10066"
"2403","MG",31,"14600","Carrancas","4049"
"2404","MG",31,"14709","Carvalhópolis","3597"
"2405","MG",31,"14808","Carvalhos","4461"
"2406","MG",31,"14907","Casa Grande","2254"
"2407","MG",31,"15003","Cascalho Rico","3092"
"2408","MG",31,"15102","Cássia","17740"
"2409","MG",31,"15201","Conceição da Barra de Minas","3946"
"2410","MG",31,"15300","Cataguases","75540"
"2411","MG",31,"15359","Catas Altas","5421"
"2412","MG",31,"15409","Catas Altas da Noruega","3653"
"2413","MG",31,"15458","Catuji","6257"
"2414","MG",31,"15474","Catuti","4965"
"2415","MG",31,"15508","Caxambu","21610"
"2416","MG",31,"15607","Cedro do Abaeté","1157"
"2417","MG",31,"15706","Central de Minas","7046"
"2418","MG",31,"15805","Centralina","10346"
"2419","MG",31,"15904","Chácara","3186"
"2420","MG",31,"16001","Chalé","5699"
"2421","MG",31,"16100","Chapada do Norte","15345"
"2422","MG",31,"16159","Chapada Gaúcha","13953"
"2423","MG",31,"16209","Chiador","2671"
"2424","MG",31,"16308","Cipotânea","6799"
"2425","MG",31,"16407","Claraval","4853"
